tipo,inicio,fin,longitud,strand,producto,locus_tag,gc_content,protein_id
CDS,2152468,2153128,660,-,IPR002035 domain-containing protein YegL,b2073,51.06060606060606,AAC75134.1
CDS,2153348,2153408,60,-,toxic peptide IbsA,b4667,40.0,ACO59999.1
CDS,2153680,2153737,57,-,putative toxic peptide IbsB,b4668,43.859649122807014,ACO60000.1
CDS,2154015,2155263,1248,+,multidrug efflux pump membrane fusion protein MdtA,b2074,55.28846153846154,AAC75135.2
CDS,2155262,2158385,3123,+,multidrug efflux pump RND permease subunit MdtB,b2075,56.61223182837015,AAC75136.1
CDS,2158385,2161463,3078,+,multidrug efflux pump RND permease subunit MdtC,b2076,56.27030539311241,AAC75137.1
CDS,2161463,2162879,1416,+,putative multidrug efflux pump MdtD,b2077,55.50847457627118,AAC75138.1
CDS,2162875,2164279,1404,+,sensor histidine kinase BaeS,b2078,53.70370370370371,AAC75139.1
CDS,2164275,2164998,723,+,DNA-binding transcriptional activator BaeR,b2079,54.08022130013831,AAC75140.1
CDS,2165188,2165521,333,+,DUF1508 domain-containing protein YegP,b2080,48.048048048048045,AAC75141.2
CDS,2165667,2167029,1362,+,tRNA wobble base hydroxylation protein TrhP,b2081,54.11160058737151,AAC75142.1
CDS,2167301,2167520,219,-,prophage P2 late control protein OgrK,b2082,50.68493150684932,AAC75143.1
CDS,2167988,2168306,318,-,uncharacterized protein YegR,b2085,36.477987421383645,AAC75146.2
CDS,2168711,2169611,900,+,lipid kinase YegS,b2086,49.666666666666664,AAC75147.1
CDS,2169692,2171727,2035,-,"DNA-binding transcriptional repressor GatR, N-terminal fragment",b4498,46.382428940568474,NA
CDS,2170235,2170535,300,+,IS3 element protein InsE,b2088,50.0,AAC75149.2
CDS,2170531,2171398,867,+,IS3 element protein InsF,b2089,55.13264129181085,AAC75150.1
CDS,2171832,2172873,1041,-,galactitol-1-phosphate 5-dehydrogenase,b2091,48.79923150816523,AAC75152.1
CDS,2174281,2174566,285,-,galactitol-specific PTS enzyme IIB component,b2093,41.75438596491228,AAC75154.1
CDS,2174596,2175049,453,-,galactitol-specific PTS enzyme IIA component,b2094,42.60485651214128,AAC75155.1
CDS,2175058,2176321,1263,-,"putative tagatose-1,6-bisphosphate aldolase 2 chaperone",b2095,48.9311163895487,AAC75156.1
CDS,2176349,2177204,855,-,"tagatose-1,6-bisphosphate aldolase 2",b2096,53.09941520467836,AAC75157.2
CDS,2177511,2178564,1053,-,fructose-bisphosphate aldolase class I,b2097,51.187084520417855,AAC75158.2
CDS,2178820,2180098,1278,+,putative transporter YegT,b2098,50.23474178403756,AAC75159.1
CDS,2180094,2181099,1005,+,putative ADP-ribosylglycohydrolase YegU,b2099,55.62189054726369,AAC75160.1
CDS,2181095,2182061,966,+,putative sugar kinase YegV,b2100,56.935817805383024,AAC75161.1
CDS,2182034,2182781,747,-,DNA-binding transcriptional regulator GgaR,b2101,51.40562248995983,AAC75162.1
CDS,2182832,2183651,819,-,putative glycosyl hydrolase YegX,b2102,47.985347985347985,AAC75163.2
CDS,2183715,2184516,801,-,bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase,b2103,55.430711610486895,AAC75164.1
CDS,2184512,2185301,789,-,hydroxyethylthiazole kinase,b2104,54.1191381495564,AAC75165.1
CDS,2185523,2185796,273,-,DNA-binding transcriptional repressor RcnR,b2105,48.35164835164835,AAC75166.1
CDS,2185916,2186741,825,+,Ni(2(+))/Co(2(+)) exporter,b2106,51.515151515151516,AAC75167.1
CDS,2186959,2187298,339,+,periplasmic protein involved in Ni/Co export,b2107,49.852507374631266,AAC75168.2
CDS,2187379,2188414,1035,-,putative fimbrial adhesin YehA,b2108,38.743961352657,AAC75169.1
CDS,2188429,2190910,2481,-,putative fimbrial usher protein YehB,b2109,45.50584441757356,AAC75170.1
CDS,2190925,2191645,720,-,putative fimbrial chaperone YehC,b2110,39.30555555555556,AAC75171.1
CDS,2191679,2192222,543,-,putative fimbrial protein YehD,b2111,40.515653775322285,AAC75172.1
CDS,2192514,2192796,282,-,DUF2574 domain-containing protein YehE,b2112,43.97163120567376,AAC75173.1
CDS,2193058,2194168,1110,-,P-loop NTPase family protein Mrp,b2113,53.96396396396397,AAC75174.2
CDS,2194299,2196333,2034,+,methionine--tRNA ligase,b2114,53.04818092428712,AAC75175.1
CDS,2196473,2197298,825,+,PF05406 family protein YehF,b2115,45.81818181818182,AYC08227.1
CDS,2200278,2203911,3633,+,DUF4132 domain-containing protein YehI,b2118,50.78447563996696,AAC75179.1
CDS,2203971,2204289,318,+,uncharacterized protein YehK,b4541,38.67924528301887,ABD18687.1
CDS,2204595,2205684,1089,+,putative AAA(+) MoxR family ATPase YehL,b2119,54.36179981634527,AAC75180.2
CDS,2205694,2207974,2280,+,uncharacterized protein YehM,b2120,55.70175438596491,AAC75181.1
CDS,2207966,2209103,1137,+,VWA domain-containing protein YehP,b2121,54.35356200527705,AAC75182.1
CDS,2209099,2210944,1845,+,SWIM zinc finger domains-containing protein YehQ,b2122,54.8509485094851,AYC08228.1
CDS,2211224,2211686,462,+,DUF1307 domain-containing lipoprotein YehR,b2123,42.42424242424242,AAC75184.2
CDS,2211725,2212196,471,-,DUF1456 domain-containing protein YehS,b2124,49.044585987261144,AAC75185.1
CDS,2212242,2212962,720,-,DNA-binding transcriptional dual regulator BtsR,b2125,49.30555555555556,AAC75186.2
CDS,2212958,2214644,1686,-,high-affinity pyruvate receptor,b2126,50.59311981020166,AAC75187.1
CDS,2214865,2215597,732,+,DNA-binding transcriptional activator MlrA,b2127,52.86885245901639,AAC75188.1
CDS,2215656,2215764,108,+,UPF0387 family protein YohO,b4542,49.074074074074076,ABD18688.1
CDS,2215744,2216476,732,-,glycine betaine ABC transporter membrane subunit YehW,b2128,57.513661202185794,AAC75189.1
CDS,2216480,2217407,927,-,glycine betaine ABC transporter ATP binding subunit YehX,b2129,55.124056094929884,AAC75190.1
CDS,2217399,2218557,1158,-,glycine betaine ABC transporter membrane subunit YehY,b2130,57.426597582038,AAC75191.1
CDS,2218563,2219481,918,-,glycine betaine ABC transporter periplasmic binding protein OsmF,b2131,54.03050108932462,AAC75192.1
CDS,2219691,2221989,2298,-,putative periplasmic glycoside hydrolase,b2132,54.22106179286336,AAC75193.1
CDS,2222184,2223900,1716,+,quinone-dependent D-lactate dehydrogenase,b2133,52.21445221445221,AAC75194.1
CDS,2223937,2224870,933,-,peptidoglycan DD-endopeptidase PbpG,b2134,50.69667738478027,AAC75195.2
CDS,2225043,2225631,588,-,putative inner membrane protein,b2135,53.57142857142857,AAC75196.2
CDS,2225800,2226379,579,+,DedA family protein YohD,b2136,54.40414507772021,AAC75197.2
CDS,2226508,2227270,762,-,putative oxidoreductase YohF,b2137,55.118110236220474,AAC75198.1
CDS,2228981,2229065,84,+,putative membrane protein YohP,b4679,34.523809523809526,ACO60001.1
CDS,2229437,2230385,948,-,tRNA-dihydrouridine(16) synthase,b2140,54.219409282700425,AAC75201.1
CDS,2230623,2231022,399,+,putative 3-hydroxypropanoate export protein YohJ,b2141,49.373433583959894,AAC75202.1
CDS,2231018,2231714,696,+,putative 3-hydroxypropanoate export protein YohK,b2142,53.44827586206896,AAC75203.1
CDS,2231843,2232728,885,+,cytidine/deoxycytidine deaminase,b2143,54.68926553672316,AAC75204.1
CDS,2232877,2233597,720,+,DUF218 domain-containing protein SanA,b2144,47.77777777777778,AAC75205.1
CDS,2233599,2233839,240,+,DUF2542 domain-containing protein YeiS,b2145,42.916666666666664,AAC75206.1
CDS,2234032,2235271,1239,+,dihydropyrimidine dehydrogenase (NAD(+)) subunit PreT,b2146,51.493139628732855,AAC75207.1
CDS,2235264,2236500,1236,+,dihydropyrimidine dehydrogenase (NAD(+)) subunit PreA,b2147,51.05177993527508,AAC75208.2
CDS,2236742,2237753,1011,-,D-galactose/methyl-galactoside ABC transporter membrane subunit,b2148,50.247279920870426,AAC75209.1
CDS,2237768,2239289,1521,-,D-galactose/methyl-galactoside ABC transporter ATP binding subunit,b2149,45.36489151873767,AAC75210.1
CDS,2239349,2240348,999,-,D-galactose/methyl-galactoside ABC transporter periplasmic binding protein,b2150,51.051051051051054,AAC75211.1
CDS,2240627,2241668,1041,-,DNA-binding transcriptional dual regulator GalS,b2151,52.44956772334294,AAC75212.1
CDS,2241809,2242967,1158,-,DUF418 domain-containing protein YeiB,b2152,54.40414507772021,AAC75213.1
CDS,2242983,2243652,669,-,GTP cyclohydrolase 1,b2153,51.270553064275035,AAC75214.1
CDS,2243909,2244746,837,+,S-formylglutathione hydrolase/S-lactoylglutathione hydrolase,b2154,54.48028673835126,AAC75215.1
CDS,2244777,2246769,1992,-,Fe-catecholate outer membrane transporter CirA,b2155,52.761044176706825,AAC75216.1
CDS,2247062,2248532,1470,-,lysine:H(+) symporter,b2156,53.46938775510204,AAC75217.1
CDS,2248736,2249618,882,-,DNA-binding transcriptional dual regulator YeiE,b2157,53.74149659863946,AAC75218.1
CDS,2249716,2250766,1050,+,PF03601 family inner membrane protein YeiH,b2158,53.047619047619044,AAC75219.1
CDS,2250839,2251697,858,+,endonuclease IV,b2159,52.44755244755245,AAC75220.1
CDS,2251699,2252788,1089,+,putative sugar kinase YeiI,b2160,51.790633608815426,AAC75221.1
CDS,2252894,2254145,1251,-,putative nucleoside transporter,b2161,50.43964828137491,AAC75222.1
CDS,2254244,2255186,942,-,pyrimidine-specific ribonucleoside hydrolase RihB,b2162,52.016985138004245,AAC75223.1
CDS,2255354,2256014,660,+,DNA-binding transcriptional activator YeiL,b2163,45.0,AAC75224.1
CDS,2256084,2257335,1251,-,putative pseudouridine transporter,b2164,51.07913669064749,AAC75225.1
CDS,2257428,2258367,939,-,pseudouridine-5'-phosphate glycosidase,b2165,49.73375931842385,AAC75226.1
CDS,2258354,2259296,942,-,putative pseudouridine kinase,b2166,47.0276008492569,AAC75227.1
CDS,2259718,2261410,1692,-,fructose-specific PTS multiphosphoryl transfer protein FruA,b2167,55.73286052009456,AAC75228.1
CDS,2261426,2262365,939,-,1-phosphofructokinase,b2168,53.46112886048988,AAC75229.1
CDS,2262364,2263495,1131,-,fructose-specific PTS multiphosphoryl transfer protein FruB,b2169,55.52608311229,AAC75230.1
CDS,2263862,2265044,1182,+,sugar exporter SetB,b2170,53.045685279187815,AAC75231.1
CDS,2265040,2265295,255,-,putative metal-chelating domain-containing protein YeiW,b4502,55.68627450980392,ABD18689.1
CDS,2265449,2266022,573,+,elongation factor P-like protein YeiP,b2171,49.91273996509599,AAC75232.2
CDS,2266244,2267711,1467,+,putative oxidoreductase YeiQ,b2172,52.0109066121336,AAC75233.1
CDS,2267828,2268815,987,+,zinc-binding GTPase YeiR,b2173,54.50861195542046,AAC75234.1
CDS,2268853,2269567,714,+,lipid A-core phosphotransferase,b2174,44.11764705882353,AAC75235.2
CDS,2269978,2270545,567,+,"peptidoglycan endopeptidase/peptidoglycan L,D-carboxypeptidase",b2175,46.73721340388007,AAC75236.1
CDS,2270725,2272282,1557,+,putative c-di-GMP phosphodiesterase PdeN,b2176,50.545921644187544,AAC75237.1
CDS,2272363,2274178,1815,+,oligopeptide ABC transporter periplasmic binding protein YejA,b2177,51.18457300275482,AAC75238.2
CDS,2274178,2275273,1095,+,putative oligopeptide ABC transporter membrane subunit YejB,b2178,51.23287671232877,AAC75239.1
CDS,2275272,2276298,1026,+,putative oligopeptide ABC transporter membrane subunit YejE,b2179,52.72904483430799,AAC75240.1
CDS,2276299,2277889,1590,+,oligopeptide ABC transporter ATP binding subunit YejF,b2180,51.38364779874214,AAC75241.1
CDS,2277892,2278237,345,-,protein YejG,b2181,48.69565217391305,AAC75242.1
CDS,2278569,2279760,1191,-,multidrug efflux pump Bcr,b2182,53.31654072208229,AAC75243.1
CDS,2279787,2280483,696,-,16S rRNA pseudouridine(516) synthase,b2183,52.87356321839081,AAC75244.1
CDS,2280631,2282392,1761,+,DNA repair helicase RadD,b2184,53.15161839863713,AAC75245.1
CDS,2282516,2282801,285,+,50S ribosomal subunit protein L25,b2185,50.526315789473685,AAC75246.1
CDS,2282939,2283947,1008,-,nucleoid-associated protein YejK,b2186,52.28174603174603,AAC75247.1
CDS,2284128,2284356,228,+,DUF1414 domain-containing protein YejL,b2187,50.43859649122807,AAC75248.1
CDS,2284375,2286136,1761,+,lipopolysaccharide signal transducer LapC,b2188,52.07268597387847,AAC75249.1
CDS,2286389,2290180,3791,-,adhesin-like autotransporter YejO,b2190,48.18672839506173,NA
CDS,2289064,2290045,981,-,IS5 transposase and trans-activator,b2192,55.04587155963303,AAC75091.2
CDS,2290499,2291147,648,+,DNA-binding transcriptional dual regulator NarP,b2193,52.46913580246913,AAC75253.1
CDS,2291357,2292410,1053,-,holocytochrome c synthase CcmH component,b2194,54.036087369420706,AAC75254.1
CDS,2292406,2292964,558,-,thiol:disulfide oxidoreductase CcmG,b2195,54.48028673835126,AAC75255.1
CDS,2292960,2294904,1944,-,holocytochrome c synthase CcmF component,b2196,57.098765432098766,AAC75256.1
CDS,2294900,2295380,480,-,periplasmic heme chaperone,b2197,53.541666666666664,AAC75257.1
CDS,2295376,2295586,210,-,cytochrome c maturation protein D,b2198,57.14285714285714,AAC75258.1
CDS,2295582,2296320,738,-,cytochrome c maturation protein C,b2199,55.28455284552846,AAC75259.1
CDS,2296361,2297024,663,-,cytochrome c maturation protein B,b2200,55.957767722473605,AAC75260.1
CDS,2297020,2297644,624,-,cytochrome c maturation protein A,b2201,55.92948717948718,AAC75261.2
CDS,2297656,2298259,603,-,periplasmic nitrate reductase cytochrome c protein,b2202,51.575456053067995,AAC75262.1
CDS,2298268,2298718,450,-,periplasmic nitrate reductase cytochrome c550 protein,b2203,55.55555555555556,AAC75263.2
CDS,2298714,2299578,864,-,ferredoxin-type protein NapH,b2204,55.90277777777778,AAC75264.1
CDS,2299564,2300260,696,-,ferredoxin-type protein NapG,b2205,59.05172413793104,AAC75265.1
CDS,2300266,2302753,2487,-,periplasmic nitrate reductase subunit NapA,b2206,56.131885806192194,AAC75266.1
CDS,2302749,2303013,264,-,NapA signal peptide-binding chaperone NapD,b2207,54.54545454545454,AAC75267.1
CDS,2303002,2303497,495,-,ferredoxin-type protein,b2208,55.35353535353536,AAC75268.1
CDS,2303605,2303770,165,+,uncharacterized protein YojO,b4604,40.0,AYC08229.1
CDS,2303904,2304393,489,+,serine protease inhibitor ecotin,b2209,49.48875255623722,AAC75269.1
CDS,2305107,2306754,1647,-,malate:quinone oxidoreductase,b2210,54.03764420157863,AAC75270.1
CDS,2306971,2308615,1644,-,ABC transporter family protein/microcin J25 efflux protein,b2211,53.406326034063255,AAC75271.1
CDS,2308690,2309341,651,-,DNA oxidative demethylase,b2212,52.68817204301075,AAC75272.1
CDS,2309340,2310405,1065,-,DNA-binding transcriptional dual regulator/DNA repair protein Ada,b2213,56.901408450704224,AAC75273.1
CDS,2310478,2311534,1056,-,FAD:protein FMN transferase,b2214,53.40909090909091,AAC75274.1
CDS,2311645,2312749,1104,-,outer membrane porin C,b2215,50.63405797101449,AAC75275.1
CDS,2313487,2316160,2673,+,RcsD phosphotransferase,b2216,49.382716049382715,AAC75276.1
CDS,2316176,2316827,651,+,DNA-binding transcriptional activator RcsB,b2217,47.77265745007681,AAC75277.1
CDS,2317026,2319876,2850,-,histidine kinase RcsC,b2218,50.91228070175438,AAC75278.2
CDS,2320042,2321869,1827,+,sensor histidine kinase AtoS,b2219,48.54953475643131,AAC75279.1
CDS,2321865,2323251,1386,+,DNA-binding transcriptional activator/ornithine decarboxylase inhibitor AtoC,b2220,48.98989898989899,AAC75280.1
CDS,2323446,2324109,663,+,acetyl-CoA:acetoacetyl-CoA transferase subunit alpha,b2221,53.84615384615385,AAC75281.1
CDS,2324108,2324759,651,+,acetyl-CoA:acetoacetyl-CoA transferase subunit beta,b2222,53.60983102918587,AAC75282.1
CDS,2324755,2326078,1323,+,short chain fatty acid transporter,b2223,53.06122448979592,AAC75283.1
CDS,2326108,2327293,1185,+,acetyl-CoA acetyltransferase,b2224,52.9957805907173,AAC75284.1
CDS,2327366,2328143,777,-,DUF2135 domain-containing protein YfaP,b2225,52.509652509652504,AAC75285.1
CDS,2328147,2329797,1650,-,tandem DUF2300 domain-containing protein YfaQ,b2226,54.6060606060606,AAC75286.1
CDS,2334335,2334959,624,-,DUF1175 domain-containing protein YfaT,b2229,51.442307692307686,AAC75289.2
CDS,2334955,2336644,1689,-,DUF2138 domain-containing protein YfaA,b2230,51.15452930728242,AAC75290.2
CDS,2336792,2339420,2628,-,DNA gyrase subunit A,b2231,53.99543378995434,AAC75291.1
CDS,2339566,2340289,723,+,bifunctional 3-demethylubiquinone-8 3-O-methyltransferase and 2-octaprenyl-6-hydroxyphenol methylase,b2232,54.21853388658368,AAC75292.1
CDS,2340416,2344169,3753,-,putative autotransporter adhesin YfaL,b2233,51.372235544897414,AAC75293.1
CDS,2344593,2344737,144,-,protein YpaB,b4605,42.36111111111111,AYC08230.1
CDS,2344864,2347150,2286,+,ribonucleoside-diphosphate reductase 1 subunit alpha,b2234,53.674540682414694,AAC75294.1
CDS,2347349,2347385,36,-,protein YoaM,b4779,44.44444444444444,QNV50532.1
CDS,2347383,2348514,1131,+,ribonucleoside-diphosphate reductase 1 subunit beta,b2235,50.57471264367817,AAC75295.1
CDS,2348513,2348768,255,+,ferredoxin-like diferric-tyrosyl radical cofactor maintenance protein YfaE,b2236,56.07843137254902,AAC75296.1
CDS,2348821,2349472,651,-,putative lipopolysaccharide kinase InaA,b2237,49.46236559139785,AAC75297.1
CDS,2349934,2351011,1077,-,glycerophosphoryl diester phosphodiesterase GlpQ,b2239,45.58960074280409,AAC75299.1
CDS,2351015,2352374,1359,-,sn-glycerol 3-phosphate:phosphate antiporter,b2240,52.61221486387049,AAC75300.1
CDS,2352646,2354275,1629,+,anaerobic glycerol-3-phosphate dehydrogenase subunit A,b2241,57.33578882750153,AAC75301.1
CDS,2354264,2355524,1260,+,anaerobic glycerol-3-phosphate dehydrogenase subunit B,b2242,55.87301587301587,AAC75302.1
CDS,2355520,2356711,1191,+,anaerobic glycerol-3-phosphate dehydrogenase subunit C,b2243,53.98824517212426,AAC75303.1
CDS,2356903,2357803,900,+,inactive recombination-promoting nuclease-like protein RpnE,b2244,48.333333333333336,AAC75304.1
CDS,2358041,2358845,804,-,2-keto-3-deoxy-L-rhamnonate aldolase,b2245,53.60696517412935,AAC75305.1
CDS,2358862,2360152,1290,-,putative transporter YfaV,b2246,52.71317829457365,AAC75306.2
CDS,2360208,2361414,1206,-,L-rhamnonate dehydratase,b2247,52.1558872305141,AAC75307.2
CDS,2361428,2362211,783,-,putative DNA-binding transcriptional regulator YfaX,b2248,50.95785440613027,AAC75308.1
CDS,2362430,2363633,1203,-,IPR008135 CinA family protein YfaY,b2249,54.1978387364921,AAC75309.1
CDS,2363732,2364275,543,-,putative porin YfaZ,b2250,53.22283609576427,AAC75310.2
CDS,2364553,2364979,426,+,pyrimidine deoxynucleotide diphosphatase NudI,b2251,47.652582159624416,AAC75311.1
CDS,2365017,2365620,603,-,putative lipopolysaccharide core heptose(II)-phosphate phosphatase,b2252,43.28358208955223,AAC75312.1
CDS,2365909,2367067,1158,+,UDP-4-amino-4-deoxy-L-arabinose aminotransferase,b2253,51.29533678756477,AAC75313.4
CDS,2367070,2368039,969,+,undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase,b2254,49.84520123839009,AAC75314.1
CDS,2368038,2370021,1983,+,fused UDP-4-amino-4-deoxy-L-arabinose formyltransferase/UDP-glucuronate dehydrogenase,b2255,51.13464447806354,AAC75315.1
CDS,2370017,2370908,891,+,putative 4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase ArnD,b2256,52.861952861952865,AAC75316.1
CDS,2370907,2372560,1653,+,lipid IVA 4-amino-4-deoxy-L-arabinosyltransferase,b2257,50.99818511796733,AAC75317.1
CDS,2372556,2372892,336,+,undecaprenyl-phosphate-alpha-L-Ara4N flippase - ArnE subunit,b4544,53.57142857142857,ABD18693.1
CDS,2372891,2373278,387,+,undecaprenyl-phosphate-alpha-L-Ara4N flippase - ArnF subunit,b2258,48.57881136950905,AAC75318.2
CDS,2373271,2373538,267,-,signal transduction protein PmrD,b2259,46.81647940074906,AAC75319.2
CDS,2373647,2375003,1356,-,o-succinylbenzoate--CoA ligase,b2260,56.04719764011799,AAC75320.1
CDS,2374999,2375962,963,-,o-succinylbenzoate synthase,b2261,58.98234683281412,AAC75321.1
CDS,2375961,2376819,858,-,"1,4-dihydroxy-2-naphthoyl-CoA synthase",b2262,55.59440559440559,AAC75322.1
CDS,2376833,2377592,759,-,"2-succinyl-6-hydroxy-2, 4-cyclohexadiene-1-carboxylate synthase",b2263,56.126482213438734,AAC75323.1
CDS,2377588,2379259,1671,-,2-succinyl-5-enolpyruvyl-6-hydroxy-3- cyclohexene-1-carboxylate synthase,b2264,58.10891681627768,AAC75324.1
CDS,2379347,2380643,1296,-,isochorismate synthase MenF,b2265,53.39506172839506,AAC75325.2
